No.;Time;;;
9248;115.576.725;115,576725;115,576725;0
9249;115.576.725;115,576725;115,578128;0,001403
9250;115.578.128;115,578128;115,578128;0
9251;115.578.128;115,578128;115,578348;0,00022
9252;115.578.348;115,578348;115,578348;0
9253;115.578.348;115,578348;115,578653;0,000305
9254;115.578.653;115,578653;115,591464;0,012811
9255;115.591.464;115,591464;115,595707;0,004243
9256;115.595.707;115,595707;115,59948;0,003773
9257;115.599.480;115,59948;115,599764;0,000284
9258;115.599.764;115,599764;115,59996;0,000196
9259;115.599.960;115,59996;115,600153;0,000193
9260;115.600.153;115,600153;115,600344;0,000191
9261;115.600.344;115,600344;115,600532;0,000188
9262;115.600.532;115,600532;115,600725;0,000193
9263;115.600.725;115,600725;115,60091;0,000185
9264;115.600.910;115,60091;115,601068;0,000158
9265;115.601.068;115,601068;115,601244;0,000176
9266;115.601.244;115,601244;115,601429;0,000185
9267;115.601.429;115,601429;115,601624;0,000195
9268;115.601.624;115,601624;115,601803;0,000179
9269;115.601.803;115,601803;115,601988;0,000185
9270;115.601.988;115,601988;115,602177;0,000189
9271;115.602.177;115,602177;115,602357;0,00018
9272;115.602.357;115,602357;115,602538;0,000181
9273;115.602.538;115,602538;115,603377;0,000839
9274;115.603.377;115,603377;115,603591;0,000214
9275;115.603.591;115,603591;115,60378;0,000189
9276;115.603.780;115,60378;115,603962;0,000182
9277;115.603.962;115,603962;115,604153;0,000191
9278;115.604.153;115,604153;115,604342;0,000189
9279;115.604.342;115,604342;115,604538;0,000196
9280;115.604.538;115,604538;115,604794;0,000256
9281;115.604.794;115,604794;115,604993;0,000199
9282;115.604.993;115,604993;115,605199;0,000206
9283;115.605.199;115,605199;115,605408;0,000209
9284;115.605.408;115,605408;115,60562;0,000212
9285;115.605.620;115,60562;115,605773;0,000153
9286;115.605.773;115,605773;115,605969;0,000196
9287;115.605.969;115,605969;115,606158;0,000189
9288;115.606.158;115,606158;115,60632;0,000162
9289;115.606.320;115,60632;115,606505;0,000185
9290;115.606.505;115,606505;115,60675;0,000245
9291;115.606.750;115,60675;115,606947;0,000197
9292;115.606.947;115,606947;115,614905;0,007958
9293;115.614.905;115,614905;115,614905;0
9294;115.614.905;115,614905;115,617244;0,002339
9295;115.617.244;115,617244;115,61986;0,002616
9296;115.619.860;115,61986;115,61986;0
9297;115.619.860;115,61986;115,620354;0,000494
9298;115.620.354;115,620354;115,620491;0,000137
9299;115.620.491;115,620491;115,624652;0,004161
9300;115.624.652;115,624652;115,624652;0
9301;115.624.652;115,624652;115,62512;0,000468
9302;115.625.120;115,62512;115,625379;0,000259
9303;115.625.379;115,625379;115,62545;7,1E-05
9304;115.625.450;115,62545;115,62545;0
9305;115.625.450;115,62545;115,625603;0,000153
9306;115.625.603;115,625603;115,62628;0,000677
9307;115.626.280;115,62628;115,62628;0
9308;115.626.280;115,62628;115,626493;0,000213
9309;115.626.493;115,626493;115,626493;0
9310;115.626.493;115,626493;115,626806;0,000313
9311;115.626.806;115,626806;115,626806;0
9312;115.626.806;115,626806;115,627007;0,000201
9313;115.627.007;115,627007;115,627115;0,000108
9314;115.627.115;115,627115;115,627115;0
9315;115.627.115;115,627115;115,627115;0
9316;115.627.115;115,627115;115,627115;0
9317;115.627.115;115,627115;115,62855;0,001435
9318;115.628.550;115,62855;115,62855;0
9319;115.628.550;115,62855;115,628793;0,000243
9320;115.628.793;115,628793;115,629938;0,001145
9321;115.629.938;115,629938;115,630223;0,000285
9322;115.630.223;115,630223;115,630453;0,00023
9323;115.630.453;115,630453;115,630653;0,0002
9324;115.630.653;115,630653;115,630805;0,000152
9325;115.630.805;115,630805;115,631293;0,000488
9326;115.631.293;115,631293;115,631509;0,000216
9327;115.631.509;115,631509;115,631509;0
9328;115.631.509;115,631509;115,631763;0,000254
9329;115.631.763;115,631763;115,632016;0,000253
9330;115.632.016;115,632016;115,632271;0,000255
9331;115.632.271;115,632271;115,632776;0,000505
9332;115.632.776;115,632776;115,632776;0
9333;115.632.776;115,632776;115,633008;0,000232
9334;115.633.008;115,633008;115,633008;0
9335;115.633.008;115,633008;115,633322;0,000314
9336;115.633.322;115,633322;115,633322;0
9337;115.633.322;115,633322;115,635172;0,00185
9338;115.635.172;115,635172;115,635172;0
9339;115.635.172;115,635172;115,636794;0,001622
9340;115.636.794;115,636794;115,636794;0
9341;115.636.794;115,636794;115,639836;0,003042
9342;115.639.836;115,639836;115,63996;0,000124
9343;115.639.960;115,63996;115,640289;0,000329
9344;115.640.289;115,640289;115,640521;0,000232
9345;115.640.521;115,640521;115,64062;9,9E-05
9346;115.640.620;115,64062;115,640768;0,000148
9347;115.640.768;115,640768;115,640829;6,1E-05
9348;115.640.829;115,640829;115,641014;0,000185
9349;115.641.014;115,641014;115,641019;5E-06
9350;115.641.019;115,641019;115,64126;0,000241
9351;115.641.260;115,64126;115,641379;0,000119
9352;115.641.379;115,641379;115,651534;0,010155
9353;115.651.534;115,651534;115,651737;0,000203
9354;115.651.737;115,651737;115,651817;8E-05
9355;115.651.817;115,651817;115,652019;0,000202
9356;115.652.019;115,652019;115,652162;0,000143
9357;115.652.162;115,652162;115,652262;1E-04
9358;115.652.262;115,652262;115,681704;0,029442
9359;115.681.704;115,681704;115,682262;0,000558
9360;115.682.262;115,682262;115,702163;0,019901
9361;115.702.163;115,702163;115,702163;0
9362;115.702.163;115,702163;115,702163;0
9363;115.702.163;115,702163;115,702467;0,000304
9364;115.702.467;115,702467;115,702558;9,1E-05
9365;115.702.558;115,702558;115,702638;8E-05
9366;115.702.638;115,702638;115,721823;0,019185
9367;115.721.823;115,721823;115,783819;0,061996
9368;115.783.819;115,783819;115,783819;0
9369;115.783.819;115,783819;115,78399;0,000171
9370;115.783.990;115,78399;115,78399;0
9371;115.783.990;115,78399;115,784189;0,000199
9372;115.784.189;115,784189;115,784189;0
9373;115.784.189;115,784189;115,788797;0,004608
9374;115.788.797;115,788797;115,788797;0
9375;115.788.797;115,788797;115,789158;0,000361
9376;115.789.158;115,789158;115,801523;0,012365
9377;115.801.523;115,801523;115,801523;0
9378;115.801.523;115,801523;115,802189;0,000666
9379;115.802.189;115,802189;115,802189;0
9380;115.802.189;115,802189;115,819689;0,0175
9381;115.819.689;115,819689;115,819689;0
9382;115.819.689;115,819689;115,820271;0,000582
9383;115.820.271;115,820271;115,831393;0,011122
9384;115.831.393;115,831393;115,831621;0,000228
9385;115.831.621;115,831621;115,833598;0,001977
9386;115.833.598;115,833598;115,839503;0,005905
9387;115.839.503;115,839503;115,839503;0
9388;115.839.503;115,839503;115,839726;0,000223
9389;115.839.726;115,839726;115,845984;0,006258
9390;115.845.984;115,845984;115,851698;0,005714
9391;115.851.698;115,851698;115,851698;0
9392;115.851.698;115,851698;115,851942;0,000244
9393;115.851.942;115,851942;115,8706;0,018658
9394;115.870.600;115,8706;115,8706;0
9395;115.870.600;115,8706;115,870845;0,000245
9396;115.870.845;115,870845;115,871461;0,000616
9397;115.871.461;115,871461;115,871461;0
9398;115.871.461;115,871461;115,871795;0,000334
9399;115.871.795;115,871795;115,871998;0,000203
9400;115.871.998;115,871998;115,876152;0,004154
9401;115.876.152;115,876152;115,876152;0
9402;115.876.152;115,876152;115,876424;0,000272
9403;115.876.424;115,876424;115,881052;0,004628
9404;115.881.052;115,881052;115,881052;0
9405;115.881.052;115,881052;115,881319;0,000267
9406;115.881.319;115,881319;115,882562;0,001243
9407;115.882.562;115,882562;115,882562;0
9408;115.882.562;115,882562;115,882676;0,000114
9409;115.882.676;115,882676;115,901862;0,019186
9410;115.901.862;115,901862;115,902074;0,000212
9411;115.902.074;115,902074;115,902206;0,000132
9412;115.902.206;115,902206;115,910394;0,008188
9413;115.910.394;115,910394;116,120863;0,210469
9414;116.120.863;116,120863;117,420332;1,299469
9415;117.420.332;117,420332;117,420497;0,000165
9416;117.420.497;117,420497;117,461617;0,04112
9417;117.461.617;117,461617;117,461617;0
9418;117.461.617;117,461617;117,461617;0
9419;117.461.617;117,461617;117,468927;0,00731
9420;117.468.927;117,468927;118,391763;0,922836
9421;118.391.763;118,391763;118,441731;0,049968
9422;118.441.731;118,441731;118,442011;0,00028
9423;118.442.011;118,442011;118,443539;0,001528
9424;118.443.539;118,443539;118,49198;0,048441
9425;118.491.980;118,49198;118,49198;0
9426;118.491.980;118,49198;118,49198;0
9427;118.491.980;118,49198;118,49198;0
9428;118.491.980;118,49198;118,492313;0,000333
9429;118.492.313;118,492313;118,496839;0,004526
9430;118.496.839;118,496839;118,498578;0,001739
9431;118.498.578;118,498578;118,498578;0
9432;118.498.578;118,498578;118,541883;0,043305
9433;118.541.883;118,541883;118,541883;0
9434;118.541.883;118,541883;118,541883;0
9435;118.541.883;118,541883;118,542182;0,000299
9436;118.542.182;118,542182;118,543822;0,00164
9437;118.543.822;118,543822;118,591679;0,047857
9438;118.591.679;118,591679;118,783364;0,191685
9439;118.783.364;118,783364;118,783364;0
9440;118.783.364;118,783364;118,783364;0
9441;118.783.364;118,783364;118,783611;0,000247
9442;118.783.611;118,783611;118,791172;0,007561
9443;118.791.172;118,791172;118,811587;0,020415
9444;118.811.587;118,811587;118,811741;0,000154
9445;118.811.741;118,811741;118,834068;0,022327
9446;118.834.068;118,834068;119,141878;0,30781
9447;119.141.878;119,141878;119,141878;0
9448;119.141.878;119,141878;119,14216;0,000282
9449;119.142.160;119,14216;119,142309;0,000149
9450;119.142.309;119,142309;119,142391;8,2E-05
9451;119.142.391;119,142391;119,142465;7,4E-05
9452;119.142.465;119,142465;120,398994;1,256529
9453;120.398.994;120,398994;120,424846;0,025852
9454;120.424.846;120,424846;120,424846;0
9455;120.424.846;120,424846;120,431613;0,006767
9456;120.431.613;120,431613;120,441801;0,010188
9457;120.441.801;120,441801;120,448467;0,006666
9458;120.448.467;120,448467;120,597704;0,149237
9459;120.597.704;120,597704;120,597953;0,000249
9460;120.597.953;120,597953;120,641723;0,04377
9461;120.641.723;120,641723;120,642356;0,000633
9462;120.642.356;120,642356;120,833022;0,190666
9463;120.833.022;120,833022;120,833719;0,000697
9464;120.833.719;120,833719;124,189233;3,355514
9465;124.189.233;124,189233;124,230509;0,041276
9466;124.230.509;124,230509;124,230509;0
9467;124.230.509;124,230509;124,238964;0,008455
9468;124.238.964;124,238964;124,241394;0,00243
9469;124.241.394;124,241394;124,250025;0,008631
9470;124.250.025;124,250025;127,001642;2,751617
9471;127.001.642;127,001642;127,040385;0,038743
9472;127.040.385;127,040385;127,040385;0
9473;127.040.385;127,040385;127,048898;0,008513
9474;127.048.898;127,048898;127,051384;0,002486
9475;127.051.384;127,051384;127,05988;0,008496
9476;127.059.880;127,05988;128,626094;1,566214
9477;128.626.094;128,626094;128,691548;0,065454
9478;128.691.548;128,691548;128,746274;0,054726
9479;128.746.274;128,746274;129,535325;0,789051
9480;129.535.325;129,535325;129,566693;0,031368
9481;129.566.693;129,566693;129,586391;0,019698
9482;129.586.391;129,586391;131,276436;1,690045
9483;131.276.436;131,276436;131,276436;0
9484;131.276.436;131,276436;131,276701;0,000265
9485;131.276.701;131,276701;133,205634;1,928933
9486;133.205.634;133,205634;133,209796;0,004162
9487;133.209.796;133,209796;139,246657;6,036861
9488;139.246.657;139,246657;139,28135;0,034693
9489;139.281.350;139,28135;144,997988;5,716638
9490;144.997.988;144,997988;145,305304;0,307316
9491;145.305.304;145,305304;145,560986;0,255682
9492;145.560.986;145,560986;145,601317;0,040331
9493;145.601.317;145,601317;145,81721;0,215893
9494;145.817.210;145,81721;146,072903;0,255693
9495;146.072.903;146,072903;146,329249;0,256346
9496;146.329.249;146,329249;146,584897;0,255648
9497;146.584.897;146,584897;146,841223;0,256326
9498;146.841.223;146,841223;147,096961;0,255738
9499;147.096.961;147,096961;147,352967;0,256006
9500;147.352.967;147,352967;147,660262;0,307295
9501;147.660.262;147,660262;147,728702;0,06844
9502;147.728.702;147,728702;147,729038;0,000336
9503;147.729.038;147,729038;147,75117;0,022132
9504;147.751.170;147,75117;147,75117;0
9505;147.751.170;147,75117;147,754114;0,002944
9506;147.754.114;147,754114;147,813521;0,059407
9507;147.813.521;147,813521;147,813801;0,00028
9508;147.813.801;147,813801;147,829018;0,015217
9509;147.829.018;147,829018;147,871382;0,042364
9510;147.871.382;147,871382;147,871382;0
9511;147.871.382;147,871382;147,871382;0
9512;147.871.382;147,871382;147,871805;0,000423
9513;147.871.805;147,871805;147,902492;0,030687
9514;147.902.492;147,902492;147,941086;0,038594
9515;147.941.086;147,941086;147,941305;0,000219
9516;147.941.305;147,941305;147,941945;0,00064
9517;147.941.945;147,941945;147,98179;0,039845
9518;147.981.790;147,98179;147,98179;0
9519;147.981.790;147,98179;148,036693;0,054903
9520;148.036.693;148,036693;148,038341;0,001648
9521;148.038.341;148,038341;148,062863;0,024522
9522;148.062.863;148,062863;148,06319;0,000327
9523;148.063.190;148,06319;148,076602;0,013412
9524;148.076.602;148,076602;148,076602;0
9525;148.076.602;148,076602;148,076602;0
9526;148.076.602;148,076602;148,090988;0,014386
9527;148.090.988;148,090988;148,095621;0,004633
9528;148.095.621;148,095621;148,111595;0,015974
9529;148.111.595;148,111595;148,130966;0,019371
9530;148.130.966;148,130966;148,161007;0,030041
9531;148.161.007;148,161007;148,164643;0,003636
9532;148.164.643;148,164643;148,261053;0,09641
9533;148.261.053;148,261053;148,320777;0,059724
9534;148.320.777;148,320777;148,362278;0,041501
9535;148.362.278;148,362278;148,362635;0,000357
9536;148.362.635;148,362635;148,365306;0,002671
9537;148.365.306;148,365306;148,45109;0,085784
9538;148.451.090;148,45109;148,457851;0,006761
9539;148.457.851;148,457851;148,511104;0,053253
9540;148.511.104;148,511104;148,591117;0,080013
9541;148.591.117;148,591117;148,591375;0,000258
9542;148.591.375;148,591375;148,59249;0,001115
9543;148.592.490;148,59249;148,63276;0,04027
9544;148.632.760;148,63276;148,63276;0
9545;148.632.760;148,63276;148,63276;0
9546;148.632.760;148,63276;148,63276;0
9547;148.632.760;148,63276;148,633088;0,000328
9548;148.633.088;148,633088;148,634859;0,001771
9549;148.634.859;148,634859;148,635503;0,000644
9550;148.635.503;148,635503;148,635503;0
9551;148.635.503;148,635503;148,635503;0
9552;148.635.503;148,635503;148,635503;0
9553;148.635.503;148,635503;148,635503;0
9554;148.635.503;148,635503;148,635503;0
9555;148.635.503;148,635503;148,889246;0,253743
9556;148.889.246;148,889246;148,889246;0
9557;148.889.246;148,889246;148,889246;0
9558;148.889.246;148,889246;148,889246;0
9559;148.889.246;148,889246;148,889541;0,000295
9560;148.889.541;148,889541;148,891933;0,002392
9561;148.891.933;148,891933;148,90121;0,009277
9562;148.901.210;148,90121;148,90121;0
9563;148.901.210;148,90121;148,940982;0,039772
9564;148.940.982;148,940982;148,942971;0,001989
9565;148.942.971;148,942971;148,981608;0,038637
9566;148.981.608;148,981608;148,981608;0
9567;148.981.608;148,981608;148,981608;0
9568;148.981.608;148,981608;148,981898;0,00029
9569;148.981.898;148,981898;149,196143;0,214245
9570;149.196.143;149,196143;149,210909;0,014766
9571;149.210.909;149,210909;149,240335;0,029426
9572;149.240.335;149,240335;149,255348;0,015013
9573;149.255.348;149,255348;149,409348;0,154
9574;149.409.348;149,409348;149,410658;0,00131
9575;149.410.658;149,410658;149,451453;0,040795
9576;149.451.453;149,451453;149,451453;0
9577;149.451.453;149,451453;149,451827;0,000374
9578;149.451.827;149,451827;149,45207;0,000243
9579;149.452.070;149,45207;149,453228;0,001158
9580;149.453.228;149,453228;149,453522;0,000294
9581;149.453.522;149,453522;149,479238;0,025716
9582;149.479.238;149,479238;149,479238;0
9583;149.479.238;149,479238;149,479238;0
9584;149.479.238;149,479238;149,479541;0,000303
9585;149.479.541;149,479541;149,490041;0,0105
9586;149.490.041;149,490041;149,490041;0
9587;149.490.041;149,490041;149,50287;0,012829
9588;149.502.870;149,50287;149,503192;0,000322
9589;149.503.192;149,503192;149,503674;0,000482
9590;149.503.674;149,503674;149,518496;0,014822
9591;149.518.496;149,518496;149,518874;0,000378
9592;149.518.874;149,518874;149,518874;0
9593;149.518.874;149,518874;149,521163;0,002289
9594;149.521.163;149,521163;149,521472;0,000309
9595;149.521.472;149,521472;149,527903;0,006431
9596;149.527.903;149,527903;149,527903;0
9597;149.527.903;149,527903;149,541017;0,013114
9598;149.541.017;149,541017;149,552068;0,011051
9599;149.552.068;149,552068;149,552518;0,00045
9600;149.552.518;149,552518;149,557872;0,005354
9601;149.557.872;149,557872;149,557872;0
9602;149.557.872;149,557872;149,571008;0,013136
9603;149.571.008;149,571008;149,571008;0
9604;149.571.008;149,571008;149,571325;0,000317
9605;149.571.325;149,571325;149,578642;0,007317
